ISBN13,Author
9.7838E+12,"Wolfgang Schüssel,Alfred Komarek"
9.78379E+12,"Astrid Lindgren,Ilon Wikland"
9.78045E+12,"Rachael F. Heller,Richard F. Heller"
9.78074E+12,"Kay Allenbaugh,Sheri McGregor"
9.78155E+12,Debbie Macomber
9.78006E+12,Anne Rivers Siddons
9.78345E+12,Wolfgang Hohlbein
9.78352E+12,Jurek Becker
9.78344E+12,Belle Yang
9.7835E+12,Dale Carnegie
9.78157E+12,James Cowan
9.78034E+12,Maisie Mosco
9.78352E+12,Hermann Hesse
9.78045E+12,"Stan Rapp,Tom Collins"
9.78069E+12,Hal Rosenbluth
9.78068E+12,David H. Maister
9.78157E+12,"Eric A. Knudsen,A. Grove Day"
9.78045E+12,"Robert B. Miller,Stephen E. Heiman,Tad Tuleja"
9.78043E+12,Michael LeBoeuf
9.78052E+12,Steve Martini
9.78039E+12,Harlan Coben
9.78039E+12,Dorothy Gilman
9.78045E+12,Dorothy Gilman
9.7804E+12,Tom Clancy
9.78039E+12,Ann Brashares
9.78014E+12,Shiva Naipaul
9.78039E+12,Michael Paterniti
9.78067E+12,Winston Groom
9.78081E+12,"James B. South,William Irwin"
9.78067E+12,Nancy Springer
9.78035E+12,Sally Mandel
9.78055E+12,Rob Macgregor
9.7804E+12,"Arthur C. Clarke,Gregory Benford"
9.78032E+12,Elizabeth Castro
9.78081E+12,Poul Anderson
9.78089E+12,Doris Egan
9.78031E+12,Martha Wells
9.78044E+12,Elizabeth Ann Scarborough
9.78045E+12,Peter S. Beagle
9.78068E+12,Pagan Kennedy
9.78031E+12,Sherwood Smith
9.78051E+12,Katie MacAlister
9.78035E+12,"David Eddings,Leigh Eddings"
9.78006E+12,Tony Hillerman
9.78067E+12,"Mercedes Lackey,Ellen Guon"
9.7808E+12,Winston Groom
9.78089E+12,Marion Zimmer Bradley
9.78045E+12,Leonard Maltin
9.78015E+12,Tomie De Paola
9.78087E+12,Rising Moon Editors
9.78039E+12,Don Hewitt
9.78052E+12,Jill Marie Landis
9.78031E+12,Hampton Howard
9.78067E+12,"Larry Niven,Jerry Pournelle"
9.78045E+12,Cynthia Voigt
9.78031E+12,Velda Johnston
9.78069E+12,"Howard Cosell,Peter Bonventre"
9.78069E+12,Sol Stein
9.78068E+12,James M. Cain
9.78044E+12,Michael Moorcock
9.78044E+12,Michael Moorcock
9.78044E+12,Michael Moorcock
9.78044E+12,Michael Moorcock
9.78044E+12,Michael Moorcock
9.78044E+12,Michael Moorcock
9.78044E+12,Michael Moorcock
9.78037E+12,"Michael Ende,Regina Kehn,Heike Schwarzbauer,Rick T"
9.78158E+12,"Joe Benitez,Marcia Chen"
9.78014E+12,"Fyodor Dostoyevsky,David McDuff,David McDuff,David"
9.78019E+12,"Sir Arthur Conan Doyle,Christopher Roden"
9.78039E+12,Raymond Chandler
9.78038E+12,"Patricia Highsmith,Michael Hayden"
9.78074E+12,"Lauren Weisberger,Rachael Leigh Cook"
9.78014E+12,"Giovanni Boccaccio,G. H. McWilliam,G. H. McWilliam"
9.78014E+12,Graham Greene
9.78159E+12,Alexandre Dumas
9.7814E+12,Scott Brick
9.78951E+12,"Emilio Salgari,Alma Maritano"
9.78045E+12,"Niccolo Machiavelli,Luigi Ricci,Christian Gauss"
9.78079E+12,"Rand Miller,David Wingrove"
9.78055E+12,Jack Kornfield
9.78069E+12,Kathy Lette
9.78094E+12,Carr Clifton
9.78035E+12,Isaac Asimov
9.78035E+12,Isaac Asimov
9.78043E+12,Dale Brown
9.78155E+12,Alex Kava
9.78043E+12,"Tom Clancy,Steve Pieczenik,Jeff Rovin"
9.78044E+12,John Lescroart
9.78045E+12,Patricia Wentworth
9.78043E+12,John Sandford
9.78055E+12,Carolyn G. Hart
9.78045E+12,Jack Du Brul
9.78055E+12,Richard Steinberg
9.78059E+12,"Jean Marzollo,Walter Wick"
9.78031E+12,Rick Bundschuh
9.78088E+12,Richard A. Knaak
9.78038E+12,Johanna Lindsey
9.78014E+12,Vikram Seth
9.78049E+12,"Fyodor Dostoyevsky,Constance Garnett"
9.78014E+12,William Wordsworth
9.78052E+12,LaVyrle Spencer
9.78069E+12,Sidney Sheldon
9.7806E+12,Enid Blyton
9.78155E+12,Penny Jordan
9.78037E+12,Linda Turner
9.78208E+12,Edgar Allen Poe
9.78158E+12,Evan S. Connell
9.78014E+12,James P. McGettigan
9.78045E+12,Jan Rogozinski
9.78076E+12,Clifford A. Pickover
9.78159E+12,Mandy Andress
9.78049E+12,William Shakespeare
9.78186E+12,Jon Ronson
9.78035E+12,Iain Banks
9.78087E+12,Ron Pretty
9.78086E+12,Elaine Showalter
9.78081E+12,Muriel Spark
9.78186E+12,W.Gordon Smith
9.78014E+12,"Thomas De Quincey,Alethea Hayter"
9.78068E+12,Anita Brookner
9.78014E+12,Yukio Mishima
9.78035E+12,Alan Dean Foster
9.78055E+12,Kathleen Sky
9.78055E+12,James Blish
9.78055E+12,"Sondra Marshak,Myrna Culbreath"
9.78067E+12,Vonda N. McIntyre
9.78067E+12,"Kij Johnson,Greg Cox"
9.78081E+12,"Gordon R. Dickson,Ben Bova,Kelly Freas,Tom Kidd"
9.78067E+12,Linda Lael Miller
9.78045E+12,Catherine Coulter
9.78031E+12,Walter Wangerin Jr.
9.78158E+12,Karen Rispin
9.78035E+12,Larry Niven
9.78045E+12,R. L. Stine
9.78035E+12,Larry Niven
9.78081E+12,David Hagberg
9.78044E+12,Perri O'Shaughnessy
9.78043E+12,Clive Cussler
9.78085E+12,Eric W. Weisstein
9.78088E+12,"Albert Ellis,Robert A. Harper,Melvin Powers"
9.78045E+12,"Edgar Evans Cayce,Henry Reed"
9.78055E+12,"Herbert B. Puryear,Richard I. Abrams"
9.78014E+12,S
9.78047E+12,L. Perry Wilbur
9.78091E+12,Webster Kuswa
9.78039E+12,Michio Kaku
9.78088E+12,"Dave Barry,Jerry O'Brien"
9.78067E+12,Jane Roberts
9.78045E+12,Donald Thompson
9.78045E+12,Phil Donahue &amp; Co.
9.78039E+12,John Updike
9.78031E+12,Dr. Gene Brewer
9.78067E+12,"John Schilb,Elizabeth A. Flynn,John Clifford"
9.78045E+12,Jeff Reid
9.78047E+12,"Lawrence M. Krauss,Stephen Hawking"
9.78044E+12,Al Franken
9.78221E+12,Pierre Gripari
9.78075E+12,Chris Kitch
9.78061E+12,Caroline Myss
9.78189E+12,Robert J. Wicks
9.7835E+12,"Robert A. Wilson,Pociao"
9.7835E+12,"Robert Shea,Robert A. Wilson,Udo Breger"
9.7835E+12,"Robert Shea,Robert A. Wilson,Udo Breger"
9.78038E+12,Nicholas Evans
9.78055E+12,Clive Cussler
9.78091E+12,"B. Kliban,B. Kliban"
9.78038E+12,Lawrence Block
9.78031E+12,Trevanian
9.78089E+12,Aritha Van Herk
9.78E+12,Frances Itani
9.78155E+12,Meg O'Brien
9.78067E+12,Shannon Olson
9.78089E+12,Karen Dudley
9.78089E+12,Jamie Bastedo
9.78081E+12,Charles De Lint
9.78089E+12,Karen Dudley
9.78039E+12,"Richard Erdoes,Richard Erdoes,Alfonso Ortiz,Alfons"
9.78081E+12,John R. Dann
9.78076E+12,Martin Edic
9.78077E+12,"Alistair MacLeod,Joyce Carol Oates"
9.78039E+12,Andrea Barrett
9.78155E+12,Modris Eksteins
9.78039E+12,Linnea Due
9.78055E+12,Charles De Lint
9.78055E+12,Bruce Coville
9.78068E+12,Kazuo Ishiguro
9.78089E+12,Tanya Huff
9.78039E+12,Charlene Spretnak
9.78089E+12,"Michel Tremblay,John Van Burek,Bill Glassco"
9.78089E+12,David Fennario
9.78092E+12,Holley Rubinsky
9.78006E+12,Barbara Robinson
9.78088E+12,Robert Hass
9.78038E+12,Paul Monette
9.78045E+12,Michael Crichton
9.78035E+12,Alan Dean Foster
9.78049E+12,"Edward Bellamy,Dover Thrift Editions"
9.78053E+12,Gregory Howard Williams
9.78037E+12,Elaine Camp
9.78037E+12,Naomi Horton
9.78037E+12,Browning
9.78067E+12,Edith St. George
9.78067E+12,Gousha
9.78037E+12,Ginna Gray
9.78044E+12,Carol Norris
9.78044E+12,Dorothy Ann Bernard
9.78044E+12,Danielle Steel
9.78037E+12,Elizabeth August
9.78091E+12,"Jim Davis,Jim Davis"
9.78038E+12,Mitch Albom
9.7804E+12,Nora Roberts
9.78074E+12,Debbie Macomber
9.78035E+12,Anne Perry
9.78084E+12,Jerry B. Jenkins
9.78084E+12,"Tim F. LaHaye,Jerry B. Jenkins"
9.78043E+12,Carolyn G. Hart
9.78045E+12,Ellis Peters
9.78006E+12,"Dorothy Sayer,Dorothy L. Sayers"
9.78045E+12,Carol Higgins Clark
9.78045E+12,Terris McMahan Grimes
9.78074E+12,Elizabeth Berg
9.7808E+12,Margaret Drabble
9.78035E+12,Katherine Kurtz
9.78055E+12,Richard Miniter
9.78076E+12,Tracie Peterson
9.7804E+12,William Least Heat-Moon
9.78045E+12,Catherine Coulter
9.78045E+12,Catherine Coulter
9.78035E+12,John Cheever
9.78067E+12,Judith McNaught
9.78074E+12,Catherine Cookson
9.78067E+12,"Bodie Thoene,Brock Thoene"
9.78067E+12,Nancy Atherton
9.78015E+12,Michel Faber
9.7808E+12,Jeanne M. Dams
9.78061E+12,Kristin Hannah
9.78031E+12,Orson Scott Card
9.78189E+12,Octavia E. Butler
9.7808E+12,Dava Sobel
9.78038E+12,Sue Miller
9.78155E+12,Pamela Morsi
9.78078E+12,Dava Sobel
9.78016E+12,E. Fuller Torrey
9.78031E+12,Imraan Coovadia
9.78031E+12,Paul Preuss
9.78074E+12,"Marlo Thomas,Friends"
9.78039E+12,Richard Lischer
9.78006E+12,Barbara Kingsolver
9.78081E+12,Nuala O'Faolain
9.78006E+12,"Lemony Snicket,Brett Helquist,Michael Kupperman"
9.78039E+12,Robert Hellenga
9.78016E+12,Gary Paulsen
9.78055E+12,James Herriot
9.78088E+12,Campbell Soup Company
9.78031E+12,Nancy Bell
9.78076E+12,"Liz Neporent,Suzanne Schlosberg"
9.78087E+12,Doug Lipman
9.78059E+12,"Jack Prelutsky,Marilyn Hafner"
9.78007E+12,Ed Rose
9.78156E+12,Harlynne Geisler
9.78094E+12,"Jennifer Justice,Susan Wilson"
9.78092E+12,"Valerie Marsh,Patrick K. Luzadder"
9.78087E+12,Margaret Read MacDonald
9.78039E+12,Paul Aurandt
9.78087E+12,Pleasant DeSpain
9.78096E+12,David Heflick
9.78157E+12,Deepak Chopra
9.78095E+12,Patrick Fraley
9.78019E+12,"Michael Harrison,Christopher Stuart-Clark"
9.78006E+12,Loung Ung
9.78045E+12,Daniel Silva
9.78079E+12,Nellie Bly
9.78055E+12,A.J. Jacobs
9.78067E+12,Richard Paul Evans
9.78084E+12,Thomas Norton
9.78084E+12,Douglas Clegg
9.78079E+12,"Stephen C. Lundin,Harry Paul,John Christensen,Ken"
9.7804E+12,Steve Martini
9.78045E+12,Anne Perry
9.78035E+12,Anne Perry
9.78035E+12,Frances Fyfield
9.78055E+12,"Brian Herbert,Kevin J. Anderson,Stephen Youll"
9.78043E+12,Deborah E. Crombie
9.78043E+12,Iain Pears
9.78014E+12,Frances Fyfield
9.78035E+12,Martha Grimes
9.78045E+12,Dennis L. McKiernan
9.78044E+12,Lynn Abbey
9.78038E+12,Dave Duncan
9.78038E+12,Dave Duncan
9.78067E+12,Murry
9.78067E+12,Michael Jensen
9.78075E+12,Ian Rankin
9.78046E+12,Charles Causely
9.78067E+12,Diane Schoemperlen
9.7807E+12,"M. E. Bradford,Russell Kirk"
9.78087E+12,Allen Klein
9.78006E+12,Robert H. Bork
9.78037E+12,Thomas L. Friedman
9.78345E+12,"Julian May,Bea Reiter"
9.78204E+12,Molière
9.7814E+12,Jean Sasson
9.78019E+12,"Charles Dickens,Andrew Sanders"
9.78014E+12,"Henry James,Patricia Crick,Geoffrey Moore"
9.78094E+12,"Mrs. Mary Rowlandson,Mary Rowlandson"
9.78068E+12,Jon Krakauer
9.78038E+12,Jon Katz
9.78342E+12,"Joris-Karl Huysmans,Brigitta Restorff"
9.78346E+12,Salman Rushdie
9.78156E+12,"Effie Leland Wilder,Laurie Allen Klein"
9.78039E+12,Shauna Singh Baldwin
9.78006E+12,Patrick Robinson
9.78045E+12,Carly Phillips
9.7804E+12,"Clive Cussler,Paul Kemprecos"
9.78044E+12,Maeve Binchy
9.78086E+12,Venerable Henepola Gunaratana
9.78006E+12,Barbara Quick
9.78055E+12,Francine Pascal
9.7819E+12,"Lori Reid,Bee Willey"
9.78044E+12,Paul Fleischman
9.78068E+12,Dr. Seuss
9.78089E+12,Irene Radford
9.7895E+12,Gabriel Garcia Marquez
9.78057E+12,Barbara Kingsolver
9.78074E+12,"Brian Froud,Jessica Macbeth"
9.78032E+12,J.D. Salinger
9.78055E+12,Naomi Kritzer
9.78045E+12,Stephen King
9.78038E+12,Karleen Koen
9.78081E+12,Ann Chamberlin
9.7814E+12,Patrick Dunleavy
9.7804E+12,Randy Moravec
9.78079E+12,Kate Thompson
9.78089E+12,"Various,Martin H. Greenberg,Rosalind M. Greenberg"
9.78006E+12,Terry Pratchett
9.7803E+12,John Nunneley
9.78377E+12,Arnold Stadler
9.78344E+12,"Martha Grimes,Angelika Fel A"
9.7836E+12,Claudia Keller
9.78074E+12,"Joe Harnell,Ira Skutch"
9.78074E+12,T.J. MacGregor
9.78038E+12,Sue Miller
9.7804E+12,Lilian Jackson Braun
9.78006E+12,Joanna Campbell
9.78045E+12,"Various,Editor And Introduction Burton Raffel"
9.78158E+12,Ann Bell
9.78067E+12,V.C. Andrews
9.78067E+12,V.C. Andrews
9.78044E+12,Judy Blume
9.78189E+12,"Michelle Caruso,Nicholas W. Maier"
9.78055E+12,Michael Palmer
9.78067E+12,Mary Higgins Clark
9.78059E+12,R. L. Stine
9.78059E+12,R. L. Stine
9.78059E+12,R. L. Stine
9.78059E+12,R. L. Stine
9.78059E+12,R. L. Stine
9.78059E+12,R. L. Stine
9.78059E+12,R. L. Stine
9.78059E+12,R. L. Stine
9.78059E+12,
9.78059E+12,R.L. Stine
9.78059E+12,R. L. Stine
9.78059E+12,R. L. Stine
9.78031E+12,Rick Ridgway
9.78052E+12,Martin Amis
9.78159E+12,Michelle Stacey
9.78081E+12,James Bradley
9.78902E+12,Kees Van Kooten
9.78074E+12,Linda Fairstein
9.78045E+12,Graham Thomas
9.78035E+12,Linda Howard
9.78044E+12,Howard Fast
9.78045E+12,Kim Antieau
9.78006E+12,Lauren Haney
9.78074E+12,Denise Hamilton
9.78081E+12,Brian Lumley
9.78037E+12,Jayne Ann Krentz
9.78044E+12,Barbara Taylor Bradford
9.78096E+12,Bud MacFarlane Jr.
9.78052E+12,Ray Shannon
9.78079E+12,William W. Johnstone
9.78067E+12,Nancy Springer
9.78037E+12,Margaret Way
9.78035E+12,Lee Hoffman
9.78074E+12,Jackie Collins
9.78043E+12,Lyle Brandt
9.78031E+12,Sherrilyn Kenyon
9.78045E+12,Sandra Brown
9.78037E+12,Nora Roberts
9.78045E+12,Faye Kellerman
9.78031E+12,L. A. Banks
9.7804E+12,Lilian Jackson Braun
9.78074E+12,Elaine Moore
9.78067E+12,Larry McMurtry
9.78081E+12,Harold Coyle
9.78045E+12,Nancy Thayer
9.78031E+12,Jeffrey Archer
9.78006E+12,Gregory Benford
9.78037E+12,Dawn Stewardson
9.78045E+12,Michael Mogadam
9.78345E+12,"Thomas Harris,Ulrich Bitz"
9.78075E+12,JILL MANSELL
9.7804E+12,William Jeremiah Coughlin
9.7804E+12,William Coughlin
9.78031E+12,William Jeremiah Coughlin
9.7804E+12,D. W. Buffa
9.78035E+12,Stephen Frey
9.78074E+12,Elizabeth Berg
9.78081E+12,D. W. Buffa
9.78045E+12,D.W. Buffa
9.78031E+12,William Jeremiah Coughlin
9.78006E+12,William Jeremiah Coughlin
9.78031E+12,"William J. Coughlin,Walter Sorrells"
9.78045E+12,D. W. Buffa
9.78081E+12,Barbara Gowdy
9.78035E+12,Stephen Frey
9.78045E+12,Erich Segal
9.78045E+12,Anne Tyler
9.78045E+12,Anne Tyler
9.78045E+12,Anne Tyler
9.78045E+12,Anne Tyler
9.78035E+12,Eric Berne
9.78035E+12,Tananarive Due
9.78003E+12,Alice Koller
9.78035E+12,Marilyn French
9.78006E+12,Erin Pizzey
9.78055E+12,Judith Krantz
9.78067E+12,Christine McGuire
9.78045E+12,Sandra Brown
9.78076E+12,Emma Gold
9.78037E+12,Lawrence
9.78039E+12,Sarah Bird
9.78006E+12,Jillian Medoff
9.78076E+12,Jacqueline DeMontravel
9.78006E+12,"Judy Sheindlin,Judy Sheindlin"
9.78031E+12,Susan Donovan
9.78038E+12,Robert C. Atkins
9.78097E+12,"Deborah Smith,Sandra Chastain,Debra Dixon"
9.78055E+12,Judith Krantz
9.78045E+12,James A. Michener
9.78045E+12,Joyce Carol Oates
9.78006E+12,"Jay Leno,Bill Zehme"
9.78055E+12,"John Glenn,Nick Taylor"
9.78079E+12,Gladys Knight
9.78069E+12,"Fred J., M.D. Epstein,Elaine Fantle Smimberg"
9.78006E+12,Patrick Robinson
9.78068E+12,Asha Bandele
9.78081E+12,Genia Wennerstrom
9.78003E+12,"Robert Frost,David Bradley,Dewitt Jones"
9.78045E+12,"Larry Niven,Jerry Pournelle"
9.78045E+12,"Sir Arthur Conan Doyle,Frederick Busch"
9.7835E+12,"Nuala O'Faolain,Renée Zucker"
9.78287E+12,Rumiko Takahashi
9.78031E+12,Marion Zimmer Bradley
9.78014E+12,Jane Austen
9.78157E+12,"Rumiko Takahashi,Rumiko Takahashi"
9.78157E+12,"Rumiko Takahashi,Rumiko Takahashi"
9.78157E+12,"Rumiko Takahashi,Rumiko Takahashi"
9.78157E+12,"Rumiko Takahashi,Rumiko Takahashi"
9.78157E+12,"Rumiko Takahashi,Rumiko Takahashi"
9.78157E+12,"Rumiko Takahashi,Rumiko Takahashi"
9.78157E+12,"Rumiko Takahashi,Rumiko Takahashi"
9.78157E+12,"Rumiko Takahashi,Rumiko Takahashi"
9.78157E+12,"Naoko Takeuchi,Chikako Noma"
9.78157E+12,"Naoko Takeuchi,Chikako Noma"
9.78189E+12,"Naako Takeuchi,Naoko Takeuchi"
9.78159E+12,Sherri Mandell
9.78014E+12,"Michael Ende,Ralph Manheim"
9.78187E+12,Lawrence Block
9.78067E+12,Tim Lott
9.78159E+12,Michael Pearce
9.78014E+12,Paul Wilson
9.78071E+12,Judith Swaddling
9.78079E+12,"Nancy Kerrigan,Steve Woodward"
9.78074E+12,Andrews McMeel Publishing
9.78032E+12,"Matt Christopher,Glenn Stout,The #1 Sports Writer"
9.78079E+12,Andrew Donkin
9.78045E+12,Nancy Krulik
9.78188E+12,"Betty; Salter, Owen (editor) Cuthbert"
9.78158E+12,Gillian Chapman
9.78014E+12,"Jon Scieszka,Adam McCauley"
9.78039E+12,Mary Renault
9.78053E+12,H. J. Rose
9.78045E+12,W. H. D. Rouse
9.78045E+12,Ernest Shackleton
9.78045E+12,"Carl, Hiaasen"
9.78067E+12,Moses Hadas
9.78092E+12,"Plato,G. M. A. Grube"
9.78032E+12,"Matt Christopher,S. Peters,Karen Meyer"
9.78045E+12,Mary Stewart
9.78088E+12,Charles Bukowski
9.78055E+12,Diane Mott Davidson
9.78055E+12,Diane Mott Davidson
9.78068E+12,Patricia Cornwell
9.7804E+12,Patricia Cornwell
9.78068E+12,Patricia Cornwell
9.78094E+12,Patricia Cornwell
9.78079E+12,Nancy Taylor Rosenberg
9.78055E+12,Carolyn G. Hart
9.78043E+12,Robert B. Parker
9.78031E+12,Martha C. Lawrence
9.78003E+12,Spain
9.78159E+12,Julia Cameron
9.78079E+12,J. Robert King
9.78055E+12,Harry Harrison
9.78081E+12,Harry Harrison
9.78156E+12,K. B. Bogen
9.78044E+12,Esther Friesner
9.78006E+12,Janny Wurts
9.78089E+12,Tad Williams
9.78089E+12,C.S. Friedman
9.78079E+12,J. Robert King
9.78082E+12,C. Dean Andersson
9.78006E+12,Mitchell Graham
9.78077E+12,Terry Goodkind
9.78079E+12,"Margaret Weis,Tracy Hickman"
9.78077E+12,Terry Goodkind
9.78006E+12,Mitchell Graham
9.78055E+12,"Robin Hobb,Stephen Youll"
9.78076E+12,Jennifer Roberson
9.78055E+12,Robin Hobb
9.78006E+12,"Margaret Weis,Tracy Hickman"
9.78055E+12,"Robin Hobb,Stephen Youll"
9.78089E+12,Marion Zimmer Bradley
9.78045E+12,Kara Dalkey
9.78089E+12,"Martin Harry Greenberg,John Helfers"
9.78081E+12,"Stephen King,Robert Silverberg,Terry Goodkind"
9.78079E+12,Elaine Cunningham
9.78045E+12,Dennis L. McKiernan
9.78055E+12,"Brian Herbert,Kevin J. Anderson"
9.78076E+12,Mickey Zucker Reichert
9.78193E+12,Keith Robar
9.7819E+12,Various
9.78352E+12,"Cees Nooteboom,Cees Nooteboom,Simone Sassen,Berlin"
9.78053E+12,Stan Cutler
9.78035E+12,Delia Ephron
9.78086E+12,Will Lawson
9.78157E+12,James Morgan
9.78081E+12,"Sidney Abbott,Barbara Love"
9.78035E+12,Jon Hassler
9.78074E+12,Scott Adams
9.78067E+12,William Kennedy
9.78045E+12,Daniel Silva
9.78074E+12,Sandra Brown
9.78014E+12,"Anonymous,Dorothy L. Sayers"
9.78045E+12,David Morrell
9.7804E+12,Leah Rabin
9.78014E+12,Helen Epstein
9.78081E+12,"Molly Cochran,Warren Murphy"
9.78038E+12,Victor Klemperer
9.78159E+12,Stephen Graham Jones
9.78045E+12,"Jurek Becker,Leila Vennewitz"
9.78001E+12,Nien Cheng
9.78045E+12,Julia Alvarez
9.78084E+12,Gary Larson
9.78013E+12,"P.J. Gearing,E.V. Brunson"
9.7804E+12,Patricia T. O'Conner
9.7809E+12,"Thomas Clark,Bruce Woods,Peter Blocksom,Angela Ter"
9.78003E+12,New York Public Library
9.7809E+12,William Noble
9.78043E+12,Dean Koontz
9.78069E+12,"Lawrence Block,Sue Grafton"
9.78006E+12,Lawrence Block
9.78068E+12,Piers Paul Read
9.78193E+12,Rick Buda
9.78039E+12,Jan Harold Brunvand
9.78082E+12,Nevins
9.78045E+12,"David Eddings,Leigh Eddings"
9.78031E+12,"Robert K. Ressler,Tom Shachtman"
9.78031E+12,Tim Green
9.78038E+12,Stephen J. Cannell
9.78035E+12,Richard Preston
9.78044E+12,Robert Doherty
9.78077E+12,Margaret Visser
9.78006E+12,Oswald Wynd
9.78014E+12,Nadine Gordimer
9.78044E+12,J. P. Donleavy
9.78055E+12,Robert M. Pirsig
9.78001E+12,Simone De Beauvoir
9.78055E+12,Jonathan Kellerman
9.7809E+12,G. K. Chesterton
9.7804E+12,Robin Cook
9.78031E+12,Steven Brust
9.78081E+12,Steven Brust
9.78031E+12,Steven Brust
9.78044E+12,Steven Brust
9.78044E+12,Steven Brust
9.78044E+12,Steven Brust
9.78044E+12,Steven Brust
9.78044E+12,Steven Brust
9.78044E+12,Steven Brust
9.78044E+12,Steven Brust
9.78055E+12,Robin Hobb
9.78055E+12,Robin Hobb
9.78055E+12,Robin Hobb
9.78055E+12,George R.R. Martin
9.78037E+12,Cynthia Rutledge
9.78006E+12,Ellen Bass
9.78045E+12,"Joan Barzilay Freund,Leigh Keno,Leslie Keno"
9.78031E+12,Katie Fforde
9.78227E+12,Georges Pérec
9.78044E+12,Richard Bach
9.78045E+12,Dick Francis
9.78097E+12,Kenneth Uptegrove
9.78055E+12,Robert Ludlum
9.78088E+12,"American College Of Sports Medicine,ACSM"
9.78067E+12,Stephen King
9.78092E+12,David Watmough
9.78044E+12,James Clavell
9.78044E+12,Stephen Hunter
9.78014E+12,"Fyodor Dostoyevsky,David Magarshack,David Magarsha"
9.78045E+12,Catherine Coulter
9.78084E+12,"Tim LaHaye,Jerry B. Jenkins"
9.78079E+12,Jane Hitchcock
9.78016E+12,George Konrad
9.78044E+12,Phil Farrand
9.78038E+12,"Robert Silverberg,David Brin,Orson Scott Card,Joe"
9.78089E+12,"Daniel B. Baker,Sean O'Brien Strub,Bill Henning,Bi"
9.78084E+12,Isabel Anders
9.78014E+12,Lloyd Alexander
9.78069E+12,Sherryl Jordan
9.78069E+12,Barbara Corcoran
9.78068E+12,Kelvin Christopher James
9.78015E+12,Jimmy Buffett
9.7834E+12,"Ann Granger,Axel Merz"
9.78045E+12,Tabitha King
9.78006E+12,Michael Stewart
9.78084E+12,R. Karl Largent
9.78031E+12,Muriel Gray
9.78227E+12,Helias
9.78229E+12,Salvatore R.a.
9.78223E+12,Denise Bombardier
9.78045E+12,James Redfield
9.78037E+12,Dani Sinclair
9.78069E+12,Amanda Davis
9.78037E+12,Suzanne Ellison
9.78037E+12,Nora Roberts
9.78045E+12,"Leo Tolstoy,David Magarshack"
9.78045E+12,Isaac Bashevis Singer
9.78014E+12,Robert H. Eisenman
9.7804E+12,Katherine Anne Porter
9.78039E+12,"Harriet Beecher Stowe,Elizabeth Ammons"
9.78094E+12,Ruth Hayes
9.78038E+12,Neil Postman
9.78039E+12,Irvine Welsh
9.78006E+12,Garth Nix
9.7834E+12,Wolf Von Lojewski
9.78045E+12,James A. Michener
9.78067E+12,William Norris
9.78055E+12,Kate Atkinson
9.78045E+12,Stuart Woods
9.7835E+12,Hansjörg Martin
9.78326E+12,Margaret Millar
9.78038E+12,Ray Bradbury
9.78031E+12,"Bill Hybels,Lynne Hybels"
9.78049E+12,Luigi Pirandello
9.78049E+12,Sophocles
9.78049E+12,Aristophanes
9.78074E+12,India Edghill
9.78045E+12,John Gilstrap
9.78156E+12,"Jack Canfield,Mark Victor Hansen"
9.78045E+12,"Charles Sheffield,David Bischoff"
9.78349E+12,"Manuel Vázquez Montalbán,Bernhard Straub"
9.78326E+12,Eric Ambler
9.78075E+12,"Bill Bryson,Bruce McCall"
9.78325E+12,"Hanns Peter Karr,Walter Wehner"
9.78379E+12,Jane Simmons
9.78355E+12,Jürgen Ebertowski
9.78067E+12,Paul Auster
9.78082E+12,No Author
9.78343E+12,Wolfram Fleischhauer
9.78186E+12,Denis Pethebridge
9.7836E+12,Thomas Mann
9.78345E+12,Dewey Gram
9.7806E+12,Earma Brown
9.7804E+12,Dean Koontz
9.78035E+12,Terry Brooks
9.78225E+12,"Stefan Zweig,Stefan Zweig,Olivier Bournac,Alzir He"
9.78031E+12,Janet Evanovich
9.78013E+12,"Richard D. Kellough,Noreen G. Kellough"
9.78067E+12,Jane E. Aaron
9.78157E+12,Totline
9.78094E+12,"Susan B. Neuman,Carol Copple,Sue Bredekamp,Nationa"
9.78088E+12,"Lois McCue,Jula Libonn"
9.78088E+12,"Shirley Raines,Robert J. Canady"
9.78094E+12,Judith Schickendanz
9.78055E+12,"Linda Acredolo,Susan Goodwyn"
9.78032E+12,Daniel Avram Richman
9.78032E+12,"Martha Sears,William Sears"
9.7809E+12,L. Curtis
9.78083E+12,Rosalind Charlesworth
9.78006E+12,Helen Bee
9.78031E+12,"Helen Harrison,Ann Kositsky"
